filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
152.wav,-271.56665,168.6678,-55.56617,73.40059,-18.74139,-20.403233,-8.804043,-38.8443,11.3188,-16.434113,-18.521793,4.001367,-9.847538,-1.7130735,-9.88337,-7.6198525,0.7781168,-6.633958,3.5816362,5.341075,151.1649698883638,0.070220947265625,1
425.wav,-219.19702,130.4089,-40.26032,29.772978,-40.93593,-43.756035,5.226062,-14.082896,-5.187211,-10.963795,-12.287243,-10.460043,-17.429943,-6.806035,-20.570564,-23.690481,-4.17036,-3.4668367,-8.254186,0.55500555,357.5379927970644,0.058441162109375,0
436.wav,-200.85777,140.20654,-53.382168,31.149643,-26.910526,-45.769924,-5.4918904,-9.234184,1.0871491,-17.562733,-16.43809,-11.143756,-20.079397,-5.181261,-14.091444,-14.332996,-9.20923,-15.627398,-3.1539674,-4.523138,315.9362234921071,0.067596435546875,0
730.wav,-140.55972,185.70819,-52.260216,26.675232,-10.362321,-1.5372682,4.487343,-24.651968,7.146004,-13.382216,-17.695507,-5.0998,-16.33149,-4.0773273,-9.245268,-6.9692,-1.9479203,-8.330021,4.279393,0.44827336,210.6369878934238,0.052825927734375,1
530.wav,-225.87448,141.88226,-32.88778,35.55384,-14.260611,-1.3917379,-5.934859,-19.706547,3.9968243,-18.824299,4.811923,6.631874,-6.341429,4.9134507,-12.883832,-5.490926,1.2878287,-1.228801,2.4206557,-6.8767576,381.3095546752298,0.09527587890625,0
9.wav,-204.26883,146.1033,-44.601627,47.12285,8.800857,-11.136877,-11.506798,-0.994859,27.579914,-4.6665163,20.77586,17.209482,-16.581863,14.2613535,2.489036,-9.338921,-0.0456281,-5.1758766,0.9775784,-4.992668,166.3156072726563,0.039276123046875,1
118.wav,-255.53447,121.06976,-28.729343,107.402214,-2.5948083,-23.962563,12.161773,-27.44939,1.839718,-11.991344,-15.13467,-0.422637,-18.0014,4.800617,-1.4437447,-13.619013,4.7710667,-3.2493997,-6.624361,-0.4375564,155.66242100596676,0.11334228515625,1
2.wav,-212.18193,148.7217,-29.758274,54.86094,-28.636768,-1.1675594,-7.151756,-27.624924,-1.9272581,-23.354847,13.274689,7.34941,-0.11652824,11.780231,-11.8579855,1.2717996,-4.630972,-8.747751,0.5855186,-10.250654,318.633077439144,0.107940673828125,0
7.wav,-173.53922,197.98828,-49.027992,58.091125,14.280637,-7.8953,14.527683,-30.585869,-6.1659317,5.1247673,-9.955976,-1.4854717,-7.0477023,0.29551163,-2.491745,-12.216085,-3.1661878,-4.083013,-4.633549,-0.3693905,144.68749412871395,0.038787841796875,1
892.wav,-220.95572,138.53793,-12.307751,44.024567,-31.033268,-16.420734,7.4848323,-24.009155,1.5343959,-2.430409,0.22020322,7.144669,-2.035386,1.6945035,-4.986739,5.3550286,-0.5563519,-14.786882,2.176492,-1.164597,270.22469119525977,0.100311279296875,0
6.wav,-292.16455,172.22655,-22.508497,23.497337,-44.060955,10.231106,7.5498304,-41.45426,-21.308485,-42.25919,-9.1925,11.033573,-12.506272,-12.302235,-15.504856,-4.349124,8.282854,3.9184484,-10.619061,-12.384005,191.5300923335836,0.13201904296875,1
563.wav,-164.06386,200.51074,-44.530933,51.446003,-19.053795,-10.188471,15.830464,-23.723675,16.69289,-0.44382328,-20.296234,2.7234406,-3.3342922,-7.8161273,-10.10981,-0.71167177,-0.34600416,-10.246012,-3.9226525,-5.188283,113.93324784700552,0.04608154296875,1
752.wav,-186.41881,155.23561,-12.636601,52.398373,-4.402412,8.81689,-3.5668278,-25.880209,6.038884,-2.4274921,-1.8764781,-12.123089,-11.582251,1.4485344,-7.6236835,-11.568968,-8.8526325,-5.5358715,-11.469826,-6.6224976,271.33466460854663,0.080474853515625,1
265.wav,-254.15472,138.25412,-56.310863,-10.306167,-41.9591,-31.791258,2.1061769,-23.333807,-2.1915627,7.3038697,-14.524389,-23.96756,-15.011609,0.6653786,-8.9539795,-6.764139,1.8111765,-3.9596796,3.5852976,2.7644696,163.5954660544887,0.096466064453125,1
4.wav,-238.28885,162.06076,-23.222107,44.776154,-15.343487,-6.529346,5.6872435,-22.005554,-7.4329276,-19.102455,-12.726624,-5.163001,-3.9144201,2.3644238,-5.739023,-1.5762053,-1.0715437,-6.102423,-4.2345557,-4.621222,217.1624304127032,0.079620361328125,1
602.wav,-243.99997,171.0131,-3.8009863,36.601364,-16.16578,4.672277,1.5753639,-33.140564,1.0069282,-3.4324787,1.9500728,3.501453,-5.356842,10.653864,-9.826571,-14.993256,5.7247834,-3.3290195,-8.956484,-3.8425474,186.7544077432269,0.063262939453125,1
494.wav,-191.05559,161.74611,-16.22945,105.00897,-27.871983,-10.51448,10.574923,-21.513306,6.9255395,-18.288036,-4.7030153,4.1762915,-3.2792451,0.64042044,-8.579618,1.0499084,6.771615,-3.4498096,-7.7824526,-0.74258375,0.0,0.1285400390625,1
474.wav,-292.4145,172.83774,21.10785,50.17357,5.3934193,-22.595627,-4.451342,-11.934192,-7.027761,-10.830646,-14.468109,-8.376906,-8.8155775,-4.3869724,-7.114911,-4.762578,-1.9011041,-6.206231,0.24877986,-4.254183,123.47434285230408,0.0335693359375,0
4.wav,-243.73514,187.37802,-25.157215,65.41501,17.727144,-19.765419,0.08558464,-14.859723,7.2279162,1.1339952,-2.9943275,11.247247,-5.6140347,1.3738844,6.7941666,-3.3719156,0.19650713,-1.6034002,-2.3912828,-5.83445,128.64059486460917,0.038482666015625,1
6.wav,-257.20792,122.47449,-0.8572233,59.812096,-25.672754,-32.523216,-7.257966,-40.15685,-17.250057,-17.367147,-5.5216947,0.99770945,-23.40622,3.4627368,1.4540007,-4.473174,17.179132,-3.9961174,-5.660595,1.068278,260.81657178095924,0.043701171875,1
39.wav,-210.55363,191.706,-45.945915,59.981483,4.81054,-2.6177175,24.283894,-7.929784,10.550111,-1.7131655,-4.4997225,8.440863,1.4969214,10.923855,1.9693676,-2.5679936,7.5040846,4.4937763,2.5873837,5.738538,75.59905183630867,0.032806396484375,1
34.wav,-272.8836,101.22573,6.7480497,69.708755,-26.38376,-10.546608,1.7425628,-13.175695,7.579672,-16.692846,-8.083228,-7.5500503,-11.880011,-11.594037,-14.913048,1.5845928,-10.522216,-8.267292,-2.8467462,-10.149694,286.37531605239127,0.11846923828125,0
16.wav,-206.26297,146.16374,-53.165024,85.494705,-21.45175,-7.806598,10.724547,-36.784927,9.9991455,-27.17915,-22.608335,8.489333,-19.86443,-6.459874,-9.0885,-11.5178585,-1.4178405,-10.007824,-5.3142734,-7.1099167,168.27773957536368,0.058319091796875,1
789.wav,-275.48206,130.02393,-8.895814,33.072918,5.164813,-16.889832,-14.064855,-21.426569,-27.888052,-35.22799,-17.58514,-8.532602,-10.203953,-11.65074,-16.321554,-9.623211,-9.211597,-12.901768,-9.168601,-8.873548,259.76904761018244,0.05255126953125,0
44.wav,-181.84369,159.32727,-39.67182,60.98939,3.3997808,-8.357447,-1.059697,-28.709396,7.357531,-0.42057282,0.5569372,2.299036,-8.850687,9.473749,-6.7468624,-1.3324035,9.896986,-14.864441,-5.449065,0.013014674,166.6189693240486,0.045379638671875,1
913.wav,-246.09442,164.33897,-9.404164,62.92223,-22.946835,10.108887,1.8564591,-23.715187,10.751951,-9.869236,-0.38048363,-5.6460075,-0.51592654,7.682435,-10.311635,1.8740808,-3.2088845,-4.9783297,4.0727305,-6.7249775,0.0,0.06939697265625,1
776.wav,-235.62662,179.08888,-20.238426,70.905,-2.6640239,-22.390583,-1.9138147,-15.880646,-0.85672486,-14.704722,-2.061989,-2.1771245,-6.0849037,13.684049,-4.351262,-6.0226417,1.3241198,-6.2537227,-4.8988924,-8.293345,187.87978487571883,0.043792724609375,1
897.wav,-221.47806,176.67213,-12.686003,55.358013,-1.9366677,-7.9099703,5.698999,-27.710323,-4.789606,3.230722,-4.997571,-12.572102,-9.568245,5.756153,0.4519323,-1.6988401,-3.4904537,-1.6094995,4.468439,-4.4970775,163.54655766408112,0.042724609375,1
24.wav,-228.66809,146.30789,-16.981739,65.24846,-41.678658,-50.7443,-11.149855,-12.033703,4.786724,-22.335758,-10.038295,0.68020993,-13.828718,-16.79853,-17.829945,-5.7394733,-11.816082,-12.949682,-9.228784,-7.3335996,303.3582154484379,0.04278564453125,0
253.wav,-246.37514,146.62442,-3.1748424,30.871048,-1.0371431,-9.378223,-5.359494,-21.044598,-6.1281652,-6.6299496,-8.73779,-11.89329,-11.802801,-5.2388062,-11.337644,-5.0915327,-8.945071,-13.873835,-4.6221557,-9.17385,311.593563880012,0.026153564453125,0
9.wav,-191.57994,166.15915,-47.779686,75.92899,-3.4279253,7.9145174,1.9343944,-27.580505,19.10293,-10.928529,3.4302688,5.323362,-0.67961955,20.296724,-22.368,-2.023426,18.211096,-12.87186,-2.3922865,-2.7791915,134.55109769808092,0.04522705078125,1
181.wav,-221.94212,138.4881,-32.302933,76.73851,7.821257,-11.931552,21.427425,-22.691208,-6.6974998,-7.8189754,-13.320795,-1.8283079,-26.325392,-10.344083,-1.2967621,-14.583082,-0.20884335,-5.292388,-5.0181623,1.0774057,197.3802603445211,0.04803466796875,1
155.wav,-259.4834,123.50925,-11.62454,57.942986,-14.876333,-52.682415,-20.553637,-17.317541,-9.764802,-12.165239,-4.6177187,-4.669051,-6.1480045,-5.9134693,-13.753257,1.4885868,-6.7547507,-18.907116,-7.748984,-12.734573,303.6177893095321,0.0703125,0
261.wav,-238.32715,71.586426,-28.386658,70.50301,-39.68544,-18.77638,0.36884427,-28.283833,-2.6004171,-22.44268,-8.579436,-3.35791,-9.691639,10.810491,20.526077,25.848639,24.494358,19.373993,-4.8180704,-11.915287,543.8972659145678,0.143646240234375,0
164.wav,-248.50652,137.58223,-70.8721,34.211555,-23.158237,-32.94198,-12.984613,-12.821074,4.711809,-32.79216,-20.310856,-6.786296,-20.633003,-9.70253,-14.367108,-7.596693,5.209916,14.410442,20.76234,11.590725,430.9363674098178,0.076507568359375,0
453.wav,-215.33357,194.68353,-39.369164,44.63262,-23.282776,-1.6456645,21.668858,-11.787126,11.749865,-1.4705924,-8.982456,-7.184369,-0.5527513,0.5501859,-16.559002,-8.878832,-7.9754057,-11.582745,-8.790465,-5.2044687,102.651403226085,0.03436279296875,1
732.wav,-204.51991,138.31104,-30.080162,61.594833,-8.887632,-13.194803,-9.949673,-21.145218,13.810852,-19.406055,-20.470737,-0.68434143,-9.03473,-15.408233,-22.287615,-8.445199,-4.025234,-1.3168886,7.373751,1.9709342,407.8850550125708,0.10638427734375,0
48.wav,-194.48917,157.25377,-30.089178,35.744305,3.8093297,-3.9095793,8.882122,-6.5398493,8.016263,-2.2603478,4.593013,1.0203967,-14.931229,2.8087945,-6.895443,-5.0876803,6.4540296,-6.729076,0.6153903,-1.9591162,169.86834313204884,0.04522705078125,1
6.wav,-246.4159,174.45709,-0.08969188,55.80687,-2.3918097,-34.860138,-11.58976,-26.164913,-14.358536,-9.80942,-5.571549,2.714005,-5.955458,0.6339154,-3.7819624,-17.585596,-3.6668239,12.13607,-3.5627651,-16.569223,173.44015106829613,0.050811767578125,1
3.wav,-294.50494,179.31113,-6.450618,26.808655,8.808712,5.3458853,16.028387,-10.083176,-17.773296,-10.857836,11.24002,3.5755098,-7.8643637,9.539128,-7.003588,-17.008684,-5.9545527,-12.163979,-6.431443,-1.6672101,172.03164756953385,0.0615234375,1
1.wav,-213.89674,197.63115,-55.675434,33.071415,-17.993553,-8.13932,16.048674,-32.944023,-2.1646924,6.604701,-10.826907,-10.61964,-8.185593,-3.2136698,-9.89246,-6.3735743,-4.2798624,-2.140468,-3.5607476,-10.192099,171.88608257804782,0.054473876953125,1
5.wav,-298.02344,159.75577,-5.8534355,54.777557,11.398846,-8.283107,16.551521,8.731468,6.584072,-19.55006,-10.739905,0.40398315,-18.749077,-0.43361443,-4.779488,-19.852085,-2.4210045,-3.5767539,-5.124842,3.5727208,159.05604300161716,0.037353515625,1
9.wav,-245.18568,174.18875,-9.652762,65.48863,18.40509,7.74038,11.22288,-20.224419,17.57884,10.202579,-2.7942653,10.813465,-8.51697,-5.523838,0.3648765,-2.0825784,0.66427,-9.141026,-2.6827326,8.129004,90.9550910293163,0.024810791015625,1
60.wav,-297.43738,130.58594,-0.12429428,48.00699,-4.8465633,-42.605072,-12.995079,-3.3265853,1.839376,-8.516905,-8.3606415,-1.3808804,-10.672418,-11.727453,-7.5902224,-4.728324,-10.962076,-13.911631,-3.1963115,-2.3008394,360.4099356198341,0.066986083984375,0
3.wav,-200.31445,196.88518,-45.910656,56.772095,3.4998283,-20.68454,-8.688318,-9.78434,16.019745,-6.567049,0.62596464,6.538467,-6.5470004,3.9767687,-7.10245,-5.64448,3.1223083,-8.329956,1.4842885,4.672794,152.18544753523568,0.05706787109375,1
210.wav,-241.61928,155.4672,-26.288864,25.48287,-37.5226,-27.457685,-20.843609,-33.062798,-8.4599,-15.682409,-2.0752833,-5.6891584,-7.9662666,-3.1937654,-12.512598,-4.9714565,-7.3282433,-0.4398768,1.1543818,-6.4991736,228.5809013099513,0.0677490234375,0
128.wav,-305.90747,136.37502,31.522696,111.50411,-15.596037,-37.83513,0.8209332,-20.201044,-13.744271,-16.665817,-1.7033311,2.486921,-13.1410675,-9.221863,2.2970424,-0.73083293,-13.780432,-7.28409,-6.6717396,-12.409191,0.0,0.064422607421875,0
277.wav,-189.71042,116.85131,-39.666706,90.59962,-20.655529,-36.270195,-4.34409,-20.477034,-2.650298,-11.299093,5.5162425,0.7494167,-1.8197036,3.4721966,-4.3862653,9.326957,-6.554494,-2.5949895,2.392686,-14.438095,280.2487136589988,0.0596923828125,0
747.wav,-257.53522,185.33911,-25.313047,-2.2670112,-11.086233,-19.41682,-7.503689,-3.479151,3.1716628,-11.398216,-7.5256968,5.3053927,5.365151,0.3701445,-10.035983,-5.310858,-2.989748,-6.775671,-1.3085597,-1.3535691,263.8839236097327,0.083099365234375,0
5.wav,-212.84346,156.15657,-87.515656,35.6749,7.1086216,-12.833437,-9.307104,-7.5486355,16.363323,-11.474131,-1.4936124,-0.6682775,-11.672776,2.7358963,-15.045828,-5.435052,9.350592,-7.2345185,-3.1642227,-6.9875035,243.8898376901619,0.111480712890625,1
492.wav,-191.76955,170.61961,-26.692387,86.66209,-24.90652,-11.139051,4.7425213,-16.141605,15.447472,-12.849255,-4.6084905,3.365817,1.8401341,2.5863163,-11.736732,0.086168736,0.83363146,-7.057473,-0.83592206,1.2329719,132.2089971630058,0.059051513671875,1
3.wav,-232.08801,202.47134,-14.347766,13.463186,-14.323945,-27.734163,-4.256162,-37.367897,-23.069515,8.882427,-6.706511,-14.848409,-8.88418,-5.0370092,-10.437433,-10.820798,-1.2789869,-4.7129188,-5.8324814,-3.8909485,204.97638381947567,0.0440673828125,1
5.wav,-308.1314,121.4883,22.60809,63.70518,-28.12022,-28.598738,23.576218,-9.120658,-0.776235,-7.708274,-25.392345,-3.5813854,-4.090537,2.973003,8.513985,-1.1088337,6.1918926,0.38780773,-9.176155,-5.515897,155.627590446627,0.099334716796875,1
5.wav,-230.51416,179.63724,-7.304942,76.30356,-12.170073,-23.481598,18.238289,-5.355092,2.7032905,-1.2917413,4.5439715,6.105213,-1.4006488,7.212575,1.2298787,-0.7162442,2.693605,-1.0087677,-6.1334944,-3.7004318,130.59966829893762,0.04681396484375,1
9.wav,-188.7576,144.3469,-54.9592,41.246284,-24.61638,-14.976424,-6.4785323,-25.854849,6.9584637,-20.24681,-9.808404,-2.5096207,-13.364675,-4.244772,-20.927715,-9.904773,-8.349907,-13.49739,-5.1812105,-16.071293,297.6969610644662,0.075408935546875,0
648.wav,-258.51248,146.46443,-41.391052,22.353737,-30.319849,-8.870144,-12.025581,-33.240913,3.2811036,-24.139816,-19.566929,-13.124886,-16.968973,5.34251,-8.545853,-7.5413084,-3.0634413,-10.290907,-6.5882683,-10.172148,305.4696039734856,0.04693603515625,0
2.wav,-219.63457,161.6047,-34.63783,73.544044,-12.368618,-57.333893,-11.869404,-24.925823,-17.722095,-22.248354,-12.258323,5.46352,-3.5491412,-1.2362516,-5.9614615,-3.2182355,-3.6082776,-12.703057,-2.7489796,-6.157654,224.6298282779528,0.052215576171875,1
573.wav,-264.51587,139.59453,9.773729,79.57534,-18.324268,-30.55838,-19.232811,-24.07196,-1.2617865,-23.628988,-7.851926,-7.321199,-16.628279,-5.0288057,-13.1204605,-5.154127,-10.509724,-11.815462,-0.7934519,-10.942631,273.7205813952069,0.061370849609375,0
6.wav,-163.93979,145.89536,-47.64556,85.73294,6.351827,11.7039585,3.713601,-22.028788,11.692606,-20.999172,-8.602974,-0.73655206,-4.4705963,13.078835,-3.721154,1.5357921,12.275373,0.7225858,-6.8570833,-6.490479,150.3954826766826,0.06182861328125,1
760.wav,-234.4923,147.666,-0.50126934,28.958572,-33.77104,-32.28499,9.074896,-10.946435,-10.741093,-18.870285,-15.083325,2.959608,-6.544506,-9.106726,-11.767465,-12.054308,-8.335791,-11.802815,-9.189985,-14.18248,341.21001160489504,0.03863525390625,0
5.wav,-240.9944,151.41388,-37.0739,94.8582,-1.0508277,-8.724844,11.691253,-25.182453,8.334345,-12.8319025,-11.433309,1.5886551,-11.884668,7.938725,-2.8450093,-8.9995365,6.4298143,-4.034203,-9.809507,-1.3703231,69.54036274377756,0.10443115234375,1
7.wav,-242.28323,116.86733,-10.846986,90.585396,6.2261753,-13.867329,5.597038,-12.846746,13.957684,-3.9251704,-4.6426125,1.489031,-13.641581,2.7465043,-1.542319,-2.9688687,3.1181884,-7.095528,0.33269268,-2.660882,165.63210089568648,0.07159423828125,1
676.wav,-232.75171,127.79803,-17.588114,33.071564,-15.535668,-16.80286,13.863761,-6.645029,-4.968405,-14.063858,-18.70744,-18.101395,-18.794395,-4.7982893,-5.909423,-2.7219281,-0.24537304,-7.857104,-4.071706,-2.301408,357.6953186841228,0.033782958984375,0
308.wav,-203.28131,174.71619,-27.08113,64.90849,5.331874,1.7122357,-7.3473377,-19.747599,10.377178,-13.858152,-9.422043,-10.486404,-10.044097,3.2817767,-11.372004,-3.419748,0.3286348,-7.69102,1.3607163,0.22083372,171.17567959146157,0.043426513671875,1
852.wav,-257.99423,157.55142,-16.345938,37.001442,-21.550175,-30.471848,-21.356964,-26.578625,12.392978,-2.1915638,-22.423462,-3.4714575,0.9499055,-14.439737,-3.4723039,0.21502995,-15.466364,4.753438,-0.6677849,-14.087564,314.389152118935,0.050537109375,0
453.wav,-322.44788,95.09109,17.469057,53.666107,-5.103302,-22.190228,-14.330828,-27.09058,-7.006935,-1.124875,-9.146322,-19.335758,-16.900913,-6.5349336,-13.1874485,-10.922812,-3.6787038,0.20909971,5.5374637,6.5832653,423.5465405996507,0.108551025390625,0
601.wav,-273.2961,114.92597,-45.13111,45.075943,-9.423929,-19.870762,-20.237461,-38.73434,6.651369,-10.345297,-18.646292,-0.24615693,-5.257142,-5.784591,-12.911706,-2.7184992,0.25004655,1.7105889,13.861256,8.888069,435.4835678191192,0.06298828125,0
622.wav,-272.47562,173.80605,20.724937,73.26552,-15.257843,-18.508121,19.800426,-12.895802,-1.309725,-15.328722,-16.268936,-2.320743,-13.54513,10.673277,2.7603388,-13.32807,5.856323,-5.5748887,-5.8363447,2.3265152,150.45203407773573,0.027008056640625,1
5.wav,-223.10712,126.670906,0.80522513,97.18251,-28.621746,7.723714,-5.717347,-36.45598,23.993368,-23.605333,-19.587534,3.3624077,-3.99332,2.0082374,-1.9329511,1.8795202,-12.017025,-9.380983,-2.0207162,-10.800804,210.7593846633037,0.14654541015625,1
9.wav,-128.18597,173.71475,-42.517952,60.48732,-1.5542154,17.703114,23.603958,-9.962045,20.71666,0.5064723,3.1173167,-2.2831278,-10.792418,6.2046013,-5.2773485,2.2394335,5.2278786,2.5098348,7.939356,2.4594016,67.88061082984454,0.028900146484375,1
9.wav,-193.14238,207.3635,-59.851364,19.150188,12.6026,4.5905,-9.486715,-19.507153,15.641825,0.2633915,8.863794,3.7659926,-15.4826765,6.857584,-15.438358,-23.937708,-1.6027136,-7.9388304,3.9392905,0.3643295,166.6857035720901,0.05908203125,1
371.wav,-222.95103,143.39114,-102.199745,44.751762,-25.521719,-35.73262,-11.989631,-25.71962,-10.240458,-20.661333,-9.277747,-15.624081,-5.820772,-11.267195,-30.724812,-5.499586,-11.117104,-11.056442,-7.275638,-13.538873,268.49518600142454,0.112518310546875,0
604.wav,-151.60687,150.5837,-54.14875,69.47018,-33.07632,-32.556156,-23.885845,-21.849789,14.32768,-25.53391,4.897637,11.0359535,-1.6403776,-0.030720219,-14.419504,3.8480055,-17.710539,-8.896433,6.5186625,-13.376565,291.1776559641054,0.06109619140625,0
4.wav,-247.24628,157.20032,-13.844325,51.066723,13.619257,10.609154,-5.875061,-20.949226,3.2250266,-3.9597273,3.6274915,-10.743002,0.47608787,14.597545,-17.964468,-5.2004657,4.594696,-2.53622,-3.2272594,-8.306555,201.32904997624004,0.0396728515625,1
6.wav,-190.95981,131.6705,-44.575947,51.786423,-24.762413,-22.848919,-28.930962,-23.46056,-0.7152132,-30.417774,-9.93112,-18.49528,-12.431133,-5.795303,-27.868595,-9.811529,-13.973008,-11.428574,0.18826807,-12.37164,280.7622253458145,0.092864990234375,0
1.wav,-289.4743,186.38382,24.566723,35.812996,-1.5808953,0.41707134,25.518013,-4.3457093,-12.899763,0.050792098,0.46961927,-1.4775698,4.0053344,-0.598265,-8.248493,-2.1348917,0.38204694,-0.6633929,-2.4293203,-4.520993,186.49485473440456,0.02154541015625,1
971.wav,-228.15099,168.0134,-43.93255,64.571976,6.0561366,-16.278234,-4.2887826,-24.657907,-7.601467,-24.277552,-10.13814,-3.6530085,-18.56948,2.4976277,-5.139065,-9.760321,2.7094302,-3.5493886,-5.974165,-1.3010004,147.12968095957547,0.06158447265625,1
983.wav,-301.68524,193.72562,71.38159,19.946339,24.687897,14.480475,-24.163635,-35.530884,2.3436277,34.839165,19.750557,-12.889939,-19.062479,-3.7273164,1.7404351,-7.6442323,-11.874975,-5.289967,-0.50614077,-2.318734,169.09185893750828,0.02398681640625,1
2.wav,-184.01062,164.7951,-34.258984,49.988564,-24.103163,-12.687006,-22.724823,-41.936607,8.589455,-14.532366,-22.774864,-12.425089,-10.536077,-8.505252,-16.719547,-7.104389,-8.038077,-11.099999,-4.197757,-10.782903,194.74523009423348,0.062103271484375,1
5.wav,-288.93503,158.54422,9.819427,66.84497,5.85531,-6.470404,-19.226002,-33.88887,-12.34282,-16.875866,5.888463,-0.25982332,-7.276018,17.07763,-1.949301,-9.302862,7.159069,-2.520193,-6.182562,2.0488229,123.40586768552023,0.058380126953125,1
323.wav,-230.66434,123.528534,-29.63726,66.7683,2.952173,-31.550903,-9.786901,-26.171333,-3.4181633,-7.091913,-21.173653,-8.924105,-2.7534783,-8.336476,-17.184162,-10.053737,-13.254056,-16.526167,-6.0898137,-2.3893096,358.26713147458736,0.08148193359375,0
6.wav,-203.02989,171.60493,-65.11885,36.821053,-2.4911182,-36.40275,-10.381135,-42.45333,-18.820768,-6.0808544,-20.68169,-8.688408,-15.853003,-15.081123,-12.182007,-14.0313835,-4.4661183,-14.505966,-12.848965,1.3953922,156.80716869854837,0.072540283203125,1
